Master_SKU,Original_Category,Amazon Cat,Remark,Cost,MRP,Uniware,FBA,Sjit,FBF,Launch Date,LOC,Cost into %,Cost after %,Return Charge,GST on Return,Final TP,Required Selling Price,Selected Price Range,Selected Fixed Fee Range,Commission %,Commission Amount,Fixed Closing Fee,FBA Pick Pack,Technology Fee,Full Shipping Fee,WHF % On Shipping,Shipping Fee Charged,Total Charges,Final Value After Charges,Sett Acc Panel,Net Profit On SP,Net Profit % On SP,Net Profit % On TP,Old Daily SP,Old Deal SP
JOPLVSRW5186-L,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,0.0,2663.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLJPR4010-3XL,Tunics-Jpr,Apparel - Other products,Slow Moving,205.0,2330.0,23.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,266.23376623376623,59.0,10.62,335.85376623376624,422,300-500,250-500,5.0,21.1,20.0,20.0,13.0,30.0,40.0,12.0,86.1,335.85,335.9,61.27999999999997,14.521327014218002,18.246036269650435,499.0,475.0
JOPLVSRW5163-3XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,280.0,2663.0,0.0,0.0,0.0,0.0,13-Jan-24,Surat,23.0,363.6363636363637,59.0,10.62,433.2563636363637,559,500-1000,500-1000,10.0,55.92,20.0,20.0,14.0,40.0,40.0,16.0,125.92,433.26,433.08,83.45999999999998,14.930232558139531,19.263421614748346,599.0,569.05
JOPLVSRW5232-XL,RW Salwar suit,Apparel - Ethnic Wear,Launch Phase,0.0,0.0,0.0,0.0,0.0,0.0,"",Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,,
MRAWAT18040,Wall Clocks,---,Closed,1460.0,0.0,1.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,1896.1038961038962,59.0,10.62,1965.723896103896,2031,>1000,>1000,0.0,0.0,25.0,25.0,15.0,0.0,0.0,0.0,65.0,1965.72,1966.0,436.3800000000001,21.48596750369277,22.19945542021003,0.0,0.0
JOPLST228-S,Skd-St,Apparel - Ethnic Wear,Closed,380.0,2663.0,31.0,0.0,0.0,0.0,4-Oct-24,Surat,23.0,493.50649350649354,59.0,10.62,563.1264935064936,703,500-1000,500-1000,10.0,70.35,20.0,20.0,14.0,40.0,40.0,16.0,140.35,563.13,562.65,113.02999999999997,16.078236130867708,20.07186685467083,675.0,641.0
JOPLJPR807-XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,610.0,4665.0,0.0,0.0,0.0,0.0,31-Jan-22,Jaipur,23.0,792.2077922077922,59.0,10.62,861.8277922077922,1127,>1000,>1000,16.0,180.35,25.0,25.0,15.0,50.0,40.0,20.0,265.35,861.83,861.65,182.02999999999997,16.151730257320317,21.12138894171463,946.0,899.0
JOPLRJN21-XL,Skd-Jpr,Apparel - Ethnic Wear,Slow Moving,785.0,7285.0,3.0,0.0,0.0,0.0,19-Jul-24,Jaipur,23.0,1019.4805194805194,59.0,10.62,1089.1005194805193,1398,>1000,>1000,16.0,223.64,25.0,25.0,15.0,50.0,40.0,20.0,308.64,1089.1,1089.3600000000001,234.74000000000012,16.79113018597998,21.553566066791223,1570.0,1491.5
JOPLJPR68C-S,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,261.0,1996.0,75.0,1.0,0.0,0.0,23-Nov-22,Jaipur,23.0,338.961038961039,59.0,10.62,408.581038961039,478,300-500,250-500,1.0,4.78,20.0,20.0,13.0,30.0,40.0,12.0,69.78,408.58,408.22,77.60000000000002,16.234309623430967,18.992560251284623,499.0,475.0
JOPLJPR124-4XL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,380.0,2163.0,0.0,0.0,0.0,0.0,7-Apr-23,Jaipur,23.0,493.50649350649354,59.0,10.62,563.1264935064936,703,500-1000,500-1000,10.0,70.35,20.0,20.0,14.0,40.0,40.0,16.0,140.35,563.13,562.65,113.02999999999997,16.078236130867708,20.07186685467083,683.0,499.0
JOPLST220-S,Skd-St,Apparel - Ethnic Wear,Closed,385.0,2663.0,3.0,0.0,0.0,0.0,17-Feb-24,Surat,23.0,500.0,59.0,10.62,569.62,711,500-1000,500-1000,10.0,71.07,20.0,20.0,14.0,40.0,40.0,16.0,141.07,569.62,569.9300000000001,115.31000000000006,16.21800281293953,20.243320108142278,675.0,641.0
JOPLST246-L,Skd-St,Apparel - Ethnic Wear,Closed,465.0,4330.0,0.0,0.0,0.0,0.0,6-Aug-24,Surat,23.0,603.8961038961039,59.0,10.62,673.5161038961039,826,500-1000,500-1000,10.0,82.61,20.0,20.0,14.0,40.0,40.0,16.0,152.61,673.52,673.39,138.76999999999998,16.800242130750604,20.60381321207526,1249.0,1187.0
JOPLST720-S,Tunics-St,Apparel - Other products,Closed,155.0,1663.0,0.0,0.0,0.0,0.0,8-Jun-24,Surat,23.0,201.2987012987013,59.0,10.62,270.9187012987013,354,300-500,250-500,5.0,17.68,20.0,20.0,13.0,30.0,40.0,12.0,82.68,270.92,271.32,46.69999999999999,13.192090395480221,17.2376435351766,399.0,369.0
JOPLJPR7002-S,Cotton Top,Apparel - Other products,Closed,260.0,2330.0,0.0,0.0,0.0,0.0,15-Jan-25,Jaipur,23.0,337.6623376623377,59.0,10.62,407.2823376623377,497,300-500,250-500,5.0,24.86,20.0,20.0,13.0,30.0,40.0,12.0,89.86,407.28,407.14,77.51999999999998,15.597585513078469,19.033479439579544,499.0,475.0
ROLY09B-L,Western Top,Apparel - Other products,Closed,200.0,1996.0,52.0,0.0,0.0,0.0,28-Apr-22,Surat,23.0,259.7402597402597,59.0,10.62,329.3602597402597,415,300-500,250-500,5.0,20.76,20.0,20.0,13.0,30.0,40.0,12.0,85.76,329.36,329.24,59.620000000000005,14.366265060240965,18.101758860348717,399.0,369.0
JOPLJPR337-XS,"Dress 42 """,Apparel - Dress,Closed,362.0,2663.0,3.0,1.0,0.0,0.0,19-Feb-25,Jaipur,23.0,470.12987012987014,59.0,10.62,539.7498701298701,656,500-1000,500-1000,7.0,45.9,20.0,20.0,14.0,40.0,40.0,16.0,115.9,539.75,540.1,108.48000000000002,16.53658536585366,20.098198444012308,699.0,664.05
JOPLVSRW5205-XXL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum C,285.0,2663.0,13.0,0.0,0.0,0.0,22-Oct-24,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,499.0,475.0
JOPLJPR4005-3XL,Tunics-Jpr,Apparel - Other products,Slow Moving,205.0,2330.0,24.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,266.23376623376623,59.0,10.62,335.85376623376624,422,300-500,250-500,5.0,21.1,20.0,20.0,13.0,30.0,40.0,12.0,86.1,335.85,335.9,61.27999999999997,14.521327014218002,18.246036269650435,499.0,475.0
JOPLVL295-M,Skd-Jpr,Apparel - Ethnic Wear,Platinum C,671.0,5330.0,1.0,0.0,0.0,0.0,10-Apr-22,Jaipur,23.0,871.4285714285716,59.0,10.62,941.0485714285716,1221,>1000,>1000,16.0,195.44,25.0,25.0,15.0,50.0,40.0,20.0,280.44,941.05,940.56,199.93999999999994,16.375102375102372,21.24651224925386,1367.0,1299.0
JOPLVSRW4291-6XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,275.0,2663.0,0.0,0.0,0.0,0.0,3-Sep-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,599.0,569.05
JOPLVSMRW5160-M,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum A,300.0,2663.0,60.0,0.0,0.0,13.0,15-Jun-24,Surat,23.0,389.61038961038963,59.0,10.62,459.23038961038964,588,500-1000,500-1000,10.0,58.8,20.0,20.0,14.0,40.0,40.0,16.0,128.8,459.23,459.2,89.57999999999998,15.234693877551017,19.506548788288928,499.0,475.0
JOPLJPR844-XXL,Skd-Jpr,Apparel - Ethnic Wear,Closed,640.0,6650.0,0.0,0.0,0.0,0.0,10-Jul-24,Jaipur,23.0,831.1688311688313,59.0,10.62,900.7888311688313,1174,>1000,>1000,16.0,187.77,25.0,25.0,15.0,50.0,40.0,20.0,272.77,900.79,901.23,191.61,16.321124361158436,21.271356101448742,1577.0,1499.0
JOPLVSRW4096-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond C,300.0,2663.0,2.0,0.0,0.0,0.0,13-Jan-24,Surat,23.0,389.61038961038963,59.0,10.62,459.23038961038964,588,500-1000,500-1000,10.0,58.8,20.0,20.0,14.0,40.0,40.0,16.0,128.8,459.23,459.2,89.57999999999998,15.234693877551017,19.506548788288928,599.0,569.05
JOPLST13-L,Kurta-St,Apparel - Ethnic Wear,Closed,148.0,930.0,0.0,0.0,0.0,0.0,17-Aug-24,Surat,23.0,192.20779220779224,59.0,10.62,261.82779220779224,330,300-500,250-500,1.0,3.3,20.0,20.0,13.0,30.0,40.0,12.0,68.3,261.83,261.7,44.079999999999984,13.357575757575752,16.835493141620788,299.0,284.0
JOPLJPR848-S,Skd-Jpr,Apparel - Ethnic Wear,Closed,605.0,4996.0,0.0,0.0,0.0,0.0,6-Jun-24,Jaipur,23.0,785.7142857142858,59.0,10.62,855.3342857142858,1119,>1000,>1000,16.0,179.11,25.0,25.0,15.0,50.0,40.0,20.0,264.11,855.33,854.89,180.26999999999998,16.109919571045577,21.075970297327355,1499.0,1424.0
JOPLST226-L,Skd-St,Apparel - Ethnic Wear,Closed,380.0,2663.0,20.0,0.0,0.0,0.0,22-Feb-24,Surat,23.0,493.50649350649354,59.0,10.62,563.1264935064936,703,500-1000,500-1000,10.0,70.35,20.0,20.0,14.0,40.0,40.0,16.0,140.35,563.13,562.65,113.02999999999997,16.078236130867708,20.07186685467083,675.0,641.0
JOPLST743-M,Tunics-St,Apparel - Other products,Closed,168.0,930.0,0.0,0.0,0.0,0.0,25-Jul-25,Surat,23.0,218.18181818181822,59.0,10.62,287.80181818181825,371,300-500,250-500,5.0,18.57,20.0,20.0,13.0,30.0,40.0,12.0,83.57,287.8,287.43,49.81,13.425876010781671,17.307048410838263,299.0,279.0
JOPLVSRW5228-M,RW Salwar suit,Apparel - Ethnic Wear,New Listing,0.0,0.0,20.0,0.0,0.0,0.0,28-Apr-26,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLJPR7034-XS,Cotton Top,Apparel - Other products,Closed,0.0,2330.0,0.0,0.0,0.0,0.0,6-May-25,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLVSRW5219-5XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum B,285.0,2663.0,94.0,0.0,0.0,0.0,14-Apr-25,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,599.0,569.05
JOPLVSRW5176-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,275.0,2663.0,0.0,0.0,0.0,0.0,2-Jan-25,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,599.0,569.05
