,,,,,,,,,,,,,,,,,,
,,Master SKU,Style ID / Parent SKU,Size,Category,Loc,ST CS,Wholesale Price,Catalog Name,Up Price,Uniware Stock,FBA,FBF,SJIT,Launch Date,Manual Close / New,Child Remark,Parent Remark
,,JOPLJPR7030-M,JOPLJPR7030,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7030-S,JOPLJPR7030,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7030-XL,JOPLJPR7030,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7030-XS,JOPLJPR7030,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7030-XXL,JOPLJPR7030,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR7031-L,JOPLJPR7031,L,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7031-M,JOPLJPR7031,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7031-S,JOPLJPR7031,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7031-XL,JOPLJPR7031,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7031-XS,JOPLJPR7031,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7031-XXL,JOPLJPR7031,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7032-L,JOPLJPR7032,L,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7032-M,JOPLJPR7032,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7032-S,JOPLJPR7032,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7032-XL,JOPLJPR7032,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7032-XS,JOPLJPR7032,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7032-XXL,JOPLJPR7032,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7033-L,JOPLJPR7033,L,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7033-M,JOPLJPR7033,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR7033-S,JOPLJPR7033,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,30-Apr-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7033-XL,JOPLJPR7033,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,30-Apr-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7033-XS,JOPLJPR7033,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,30-Apr-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7033-XXL,JOPLJPR7033,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,30-Apr-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7034-L,JOPLJPR7034,L,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,30-Apr-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7034-M,JOPLJPR7034,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7034-S,JOPLJPR7034,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7034-XL,JOPLJPR7034,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7034-XS,JOPLJPR7034,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7034-XXL,JOPLJPR7034,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7035-L,JOPLJPR7035,L,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7035-M,JOPLJPR7035,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7035-S,JOPLJPR7035,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7035-XL,JOPLJPR7035,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7035-XS,JOPLJPR7035,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7035-XXL,JOPLJPR7035,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,6-May-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7039-M,JOPLJPR7039,M,Cotton Top,Jaipur,236,295,,380,0,0,0,0,15-Jul-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7039-L,JOPLJPR7039,L,Cotton Top,Jaipur,236,295,,380,1,0,0,0,15-Jul-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7039-XXL,JOPLJPR7039,XXL,Cotton Top,Jaipur,236,295,,380,4,0,0,0,15-Jul-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7039-XL,JOPLJPR7039,XL,Cotton Top,Jaipur,236,295,,380,2,0,0,0,15-Jul-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7039-XS,JOPLJPR7039,XS,Cotton Top,Jaipur,236,295,,380,0,0,0,0,15-Jul-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7039-S,JOPLJPR7039,S,Cotton Top,Jaipur,236,295,,380,0,0,0,0,15-Jul-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR7043-XXL,JOPLJPR7043,XXL,Cotton Top,Jaipur,246,307,,380,1,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7043-M,JOPLJPR7043,M,Cotton Top,Jaipur,246,307,,380,0,0,0,0,15-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR7043-S,JOPLJPR7043,S,Cotton Top,Jaipur,246,307,,380,0,0,0,0,15-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR7043-XL,JOPLJPR7043,XL,Cotton Top,Jaipur,246,307,,380,2,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7043-L,JOPLJPR7043,L,Cotton Top,Jaipur,246,307,,380,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7043-XS,JOPLJPR7043,XS,Cotton Top,Jaipur,246,307,,380,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7044-L,JOPLJPR7044,L,Cotton Top,Jaipur,Pending,0,,0,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7044-M,JOPLJPR7044,M,Cotton Top,Jaipur,Pending,0,,0,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7044-S,JOPLJPR7044,S,Cotton Top,Jaipur,Pending,0,,0,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7044-XL,JOPLJPR7044,XL,Cotton Top,Jaipur,Pending,0,,0,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7044-XS,JOPLJPR7044,XS,Cotton Top,Jaipur,Pending,0,,0,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR7044-XXL,JOPLJPR7044,XXL,Cotton Top,Jaipur,Pending,0,,0,0,0,0,0,7-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR71-S,JOPLJPR71,S,Kurta-Jpr,Jaipur,200,,,,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR712-M,JOPLJPR712,M,Cotton Top,Jaipur,255,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR712-XS,JOPLJPR712,XS,Cotton Top,Jaipur,255,304,,380,31,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR712-XXL,JOPLJPR712,XXL,Cotton Top,Jaipur,255,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR712-L,JOPLJPR712,L,Cotton Top,Jaipur,255,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR712-S,JOPLJPR712,S,Cotton Top,Jaipur,255,304,,380,5,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR712-XL,JOPLJPR712,XL,Cotton Top,Jaipur,255,304,,380,7,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR715-XXL,JOPLJPR715,XXL,Cotton Top,Jaipur,280,304,,380,0,0,0,0,8-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR715-L,JOPLJPR715,L,Cotton Top,Jaipur,280,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR715-M,JOPLJPR715,M,Cotton Top,Jaipur,280,304,,380,0,0,0,0,8-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR715-S,JOPLJPR715,S,Cotton Top,Jaipur,280,304,,380,0,0,0,0,8-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR715-XL,JOPLJPR715,XL,Cotton Top,Jaipur,280,304,,380,2,0,0,0,8-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR715-XS,JOPLJPR715,XS,Cotton Top,Jaipur,280,304,,380,0,0,0,0,8-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR717-L,JOPLJPR717,L,Cotton Top,Jaipur,230,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR717-M,JOPLJPR717,M,Cotton Top,Jaipur,230,304,,380,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR717-S,JOPLJPR717,S,Cotton Top,Jaipur,230,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR717-XL,JOPLJPR717,XL,Cotton Top,Jaipur,230,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR717-XS,JOPLJPR717,XS,Cotton Top,Jaipur,230,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR717-XXL,JOPLJPR717,XXL,Cotton Top,Jaipur,230,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR719-XXL,JOPLJPR719,XXL,Cotton Top,Jaipur,295,304,,380,3,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR719-S,JOPLJPR719,S,Cotton Top,Jaipur,295,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR719-L,JOPLJPR719,L,Cotton Top,Jaipur,295,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR719-M,JOPLJPR719,M,Cotton Top,Jaipur,295,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR719-XL,JOPLJPR719,XL,Cotton Top,Jaipur,295,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR719-XS,JOPLJPR719,XS,Cotton Top,Jaipur,295,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR72-S,JOPLJPR72,S,Kurta-Jpr,Jaipur,300,304,,380,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR720-S,JOPLJPR720,S,Cotton Top,Jaipur,200,,,,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR721-L,JOPLJPR721,L,Cotton Top,Jaipur,230,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR721-M,JOPLJPR721,M,Cotton Top,Jaipur,230,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR721-S,JOPLJPR721,S,Cotton Top,Jaipur,230,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR721-XL,JOPLJPR721,XL,Cotton Top,Jaipur,230,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR721-XS,JOPLJPR721,XS,Cotton Top,Jaipur,230,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR721-XXL,JOPLJPR721,XXL,Cotton Top,Jaipur,230,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR722-XS,JOPLJPR722,XS,Cotton Top,Jaipur,240,304,,380,22,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR722-L,JOPLJPR722,L,Cotton Top,Jaipur,240,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR722-M,JOPLJPR722,M,Cotton Top,Jaipur,240,304,,380,1,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR722-S,JOPLJPR722,S,Cotton Top,Jaipur,240,304,,380,1,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR722-XL,JOPLJPR722,XL,Cotton Top,Jaipur,240,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR722-XXL,JOPLJPR722,XXL,Cotton Top,Jaipur,240,304,,380,21,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR723-L,JOPLJPR723,L,Cotton Top,Jaipur,295,304,,380,0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR723-M,JOPLJPR723,M,Cotton Top,Jaipur,295,304,,380,3,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR723-S,JOPLJPR723,S,Cotton Top,Jaipur,295,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR723-XL,JOPLJPR723,XL,Cotton Top,Jaipur,295,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR723-XS,JOPLJPR723,XS,Cotton Top,Jaipur,295,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR723-XXL,JOPLJPR723,XXL,Cotton Top,Jaipur,295,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR724-L,JOPLJPR724,L,Cotton Top,Jaipur,250,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR724-M,JOPLJPR724,M,Cotton Top,Jaipur,250,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR724-S,JOPLJPR724,S,Cotton Top,Jaipur,250,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR724-XL,JOPLJPR724,XL,Cotton Top,Jaipur,250,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR724-XS,JOPLJPR724,XS,Cotton Top,Jaipur,250,304,,380,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR724-XXL,JOPLJPR724,XXL,Cotton Top,Jaipur,250,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR725-L,JOPLJPR725,L,Cotton Top,Jaipur,235,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR725-S,JOPLJPR725,S,Cotton Top,Jaipur,235,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR725-M,JOPLJPR725,M,Cotton Top,Jaipur,235,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR725-XS,JOPLJPR725,XS,Cotton Top,Jaipur,235,304,,380,14,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR725-XL,JOPLJPR725,XL,Cotton Top,Jaipur,235,304,,380,2,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR725-XXL,JOPLJPR725,XXL,Cotton Top,Jaipur,235,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR726-L,JOPLJPR726,L,Cotton Top,Jaipur,260,304,,380,14,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR726-M,JOPLJPR726,M,Cotton Top,Jaipur,260,304,,380,36,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR726-S,JOPLJPR726,S,Cotton Top,Jaipur,260,304,,380,12,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR726-XL,JOPLJPR726,XL,Cotton Top,Jaipur,260,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR726-XS,JOPLJPR726,XS,Cotton Top,Jaipur,260,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR726-XXL,JOPLJPR726,XXL,Cotton Top,Jaipur,260,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR727-L,JOPLJPR727,L,Cotton Top,Jaipur,280,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR727-S,JOPLJPR727,S,Cotton Top,Jaipur,280,304,,380,1,0,0,0,30-Jan-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR727-XXL,JOPLJPR727,XXL,Cotton Top,Jaipur,280,304,,380,0,0,0,0,30-Jan-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR727-XS,JOPLJPR727,XS,Cotton Top,Jaipur,280,304,,380,27,0,0,0,30-Jan-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR727-M,JOPLJPR727,M,Cotton Top,Jaipur,280,304,,380,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR727-XL,JOPLJPR727,XL,Cotton Top,Jaipur,280,304,,380,0,0,0,0,30-Jan-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR728-S,JOPLJPR728,S,Cotton Top,Jaipur,245,304,,380,1,1,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR728-XS,JOPLJPR728,XS,Cotton Top,Jaipur,245,304,,380,13,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR728-L,JOPLJPR728,L,Cotton Top,Jaipur,245,304,,380,0,0,0,0,30-Jan-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR728-M,JOPLJPR728,M,Cotton Top,Jaipur,245,304,,380,0,0,0,0,30-Jan-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR728-XL,JOPLJPR728,XL,Cotton Top,Jaipur,245,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR728-XXL,JOPLJPR728,XXL,Cotton Top,Jaipur,245,304,,380,0,0,0,0,11-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR729-S,JOPLJPR729,S,Cotton Top,Jaipur,305,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR729-L,JOPLJPR729,L,Cotton Top,Jaipur,305,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR729-M,JOPLJPR729,M,Cotton Top,Jaipur,305,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR729-XL,JOPLJPR729,XL,Cotton Top,Jaipur,305,304,,380,2,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR729-XS,JOPLJPR729,XS,Cotton Top,Jaipur,305,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR729-XXL,JOPLJPR729,XXL,Cotton Top,Jaipur,305,304,,380,0,0,0,0,10-Apr-23,CLOSED,CLOSED,CLOSED
,,JOPLJPR731-L,JOPLJPR731,L,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR731-M,JOPLJPR731,M,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR731-S,JOPLJPR731,S,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR731-XL,JOPLJPR731,XL,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR731-XS,JOPLJPR731,XS,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR731-XXL,JOPLJPR731,XXL,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR732-L,JOPLJPR732,L,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR732-M,JOPLJPR732,M,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR732-S,JOPLJPR732,S,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR732-XL,JOPLJPR732,XL,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR732-XS,JOPLJPR732,XS,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR732-XXL,JOPLJPR732,XXL,Cotton Top,Jaipur,SKU DELETED,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR733-S,JOPLJPR733,S,Cotton Top,Jaipur,310,364,,380,24,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR733-L,JOPLJPR733,L,Cotton Top,Jaipur,310,364,,380,20,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR733-M,JOPLJPR733,M,Cotton Top,Jaipur,310,364,,380,25,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR733-XL,JOPLJPR733,XL,Cotton Top,Jaipur,310,364,,380,27,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR733-XS,JOPLJPR733,XS,Cotton Top,Jaipur,310,364,,380,21,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR733-XXL,JOPLJPR733,XXL,Cotton Top,Jaipur,310,364,,380,32,0,0,0,9-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR734-L,JOPLJPR734,L,Cotton Top,Jaipur,255,304,,380,0,0,0,0,24-Jan-25,CLOSED,CLOSED,CLOSED
,,JOPLJPR734-XS,JOPLJPR734,XS,Cotton Top,Jaipur,255,304,,380,0,0,0,0,23-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR734-XL,JOPLJPR734,XL,Cotton Top,Jaipur,255,304,,380,17,1,0,0,23-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR734-S,JOPLJPR734,S,Cotton Top,Jaipur,255,304,,380,1,0,0,0,23-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR734-M,JOPLJPR734,M,Cotton Top,Jaipur,255,304,,380,0,0,0,0,23-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR734-XXL,JOPLJPR734,XXL,Cotton Top,Jaipur,255,304,,380,68,1,0,0,23-Jul-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR736-L,JOPLJPR736,L,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR736-M,JOPLJPR736,M,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR736-S,JOPLJPR736,S,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR736-XL,JOPLJPR736,XL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR736-XS,JOPLJPR736,XS,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR736-XXL,JOPLJPR736,XXL,Cotton Top,Jaipur,production Hold,0,,0,0,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR737-L,JOPLJPR737,L,Cotton Top,Jaipur,310,364,,380,15,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR737-XL,JOPLJPR737,XL,Cotton Top,Jaipur,310,364,,380,6,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR737-S,JOPLJPR737,S,Cotton Top,Jaipur,310,364,,380,32,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR737-XS,JOPLJPR737,XS,Cotton Top,Jaipur,310,364,,380,33,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR737-M,JOPLJPR737,M,Cotton Top,Jaipur,310,364,,380,25,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR737-XXL,JOPLJPR737,XXL,Cotton Top,Jaipur,310,364,,380,46,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLJPR738-XL,JOPLJPR738,XL,Cotton Top,Jaipur,230,304,,380,3,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR738-M,JOPLJPR738,M,Cotton Top,Jaipur,230,304,,380,2,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR738-S,JOPLJPR738,S,Cotton Top,Jaipur,230,304,,380,42,0,0,0,3-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLJPR738-L,JOPLJPR738,L,Cotton Top,Jaipur,230,304,,380,11,0,0,0,########,CLOSED,CLOSED,CLOSED
